,GEO_ID,name,rentersless30,renters3050,renters5080,renters80100,renters100up,ownersless30,owners3050,owners5080,owners80100,owners100up,runitsless30,runits3050,runits5080,runits80up,ounitsless50,ounits5080,ounits80100,ounits100up,less30rentgap,3050rentgap,80uprentgap,less50owngap,5080owngap,80100owngap,100upowngap
1998,05000US38017,"Cass County, North Dakota",7879,6710,8588,4425,7294,1340,2399,5289,5204,24890,3570,18990,11275,1054,9220,15595,6478,7269,4309,-2687,10665,-5481,-10306,-1274,17621
1999,05000US38019,"Cavalier County, North Dakota",67,62,89,39,67,107,183,191,158,831,205,59,49,0,1168,194,45,79,-138,40,106,-878,-3,113,752
2000,05000US38021,"Dickey County, North Dakota",150,138,158,68,144,65,172,244,243,830,270,345,34,15,1000,419,80,75,-120,124,197,-763,-175,163,755
2001,05000US38023,"Divide County, North Dakota",27,43,49,20,88,170,68,148,122,393,94,55,80,4,434,190,60,129,-67,-31,104,-196,-42,62,264
2002,05000US38025,"Dunn County, North Dakota",67,53,78,45,124,146,67,217,166,707,123,114,90,29,594,313,100,273,-56,-12,140,-381,-96,66,434
2003,05000US38027,"Eddy County, North Dakota",122,49,47,14,77,66,73,122,88,415,195,95,8,4,609,87,25,29,-73,39,87,-470,35,63,386
2004,05000US38029,"Emmons County, North Dakota",74,52,20,88,14,219,198,288,283,472,200,28,20,0,904,219,80,139,-126,0,102,-487,69,203,333
2005,05000US38031,"Foster County, North Dakota",82,89,108,30,81,45,109,218,184,617,209,150,24,4,660,259,90,110,-127,84,107,-506,-41,94,507
2006,05000US38033,"Golden Valley County, North Dakota",68,66,68,30,47,43,103,119,112,242,175,89,14,4,309,169,59,45,-107,54,73,-163,-50,53,197
2007,05000US38035,"Grand Forks County, North Dakota",4505,2923,3378,1575,2759,819,893,1882,1838,9434,2040,6190,6060,830,4250,5889,1949,2624,2465,-2682,3504,-2538,-4007,-111,6810
2008,05000US38037,"Grant County, North Dakota",65,36,33,16,38,129,132,180,157,405,99,44,10,14,698,125,8,113,-34,23,40,-437,55,149,292
2009,05000US38039,"Griggs County, North Dakota",77,53,98,27,55,53,102,128,120,403,245,30,10,10,528,95,75,45,-168,88,72,-373,33,45,358
2010,05000US38041,"Hettinger County, North Dakota",67,32,40,14,53,65,102,187,185,422,119,30,39,4,634,178,45,49,-52,1,63,-467,9,140,373
2011,05000US38043,"Kidder County, North Dakota",52,35,63,32,69,60,116,134,126,377,165,70,20,0,534,144,59,60,-113,43,101,-358,-10,67,317
2012,05000US38045,"LaMoure County, North Dakota",131,81,93,34,92,131,126,231,198,740,259,124,12,20,998,209,110,138,-128,81,106,-741,22,88,602
2013,05000US38047,"Logan County, North Dakota",26,22,48,25,12,94,82,110,130,352,58,53,4,10,604,84,29,34,-32,44,27,-428,26,101,318
2014,05000US38049,"McHenry County, North Dakota",76,142,107,18,92,250,232,348,306,1189,255,139,34,4,1409,578,138,150,-179,73,106,-927,-230,168,1039
2015,05000US38051,"McIntosh County, North Dakota",67,58,101,19,37,147,151,211,186,411,180,74,29,12,812,143,40,60,-113,72,44,-514,68,146,351
2016,05000US38053,"McKenzie County, North Dakota",144,112,185,262,802,179,145,232,236,1339,425,320,340,439,660,705,324,480,-281,-155,625,-336,-473,-88,859
2017,05000US38055,"McLean County, North Dakota",181,146,146,86,257,308,333,570,515,1946,440,254,103,14,1610,1065,449,421,-259,43,329,-969,-495,66,1525
2018,05000US38057,"Mercer County, North Dakota",215,98,103,57,196,261,224,434,435,1744,279,269,95,10,1485,925,315,274,-64,8,243,-1000,-491,120,1470
2019,05000US38059,"Morton County, North Dakota",952,625,778,455,827,608,1105,1585,1349,5233,815,1635,1165,28,3567,3529,1205,1405,137,-387,1254,-1854,-1944,144,3828
2020,05000US38061,"Mountrail County, North Dakota",227,106,186,174,276,181,221,337,297,1342,445,335,154,43,989,640,263,389,-218,32,407,-587,-303,34,953
2021,05000US38063,"Nelson County, North Dakota",83,55,153,58,31,133,113,211,217,534,174,150,34,4,930,118,65,39,-91,119,85,-684,93,152,495
2022,05000US38065,"Oliver County, North Dakota",22,10,4,27,40,77,50,118,77,391,54,34,8,0,284,200,90,118,-32,-4,67,-157,-82,-13,273
2023,05000US38067,"Pembina County, North Dakota",125,177,153,69,223,175,289,428,389,1333,400,245,75,10,1958,397,84,119,-275,78,282,-1494,31,305,1214
2024,05000US38069,"Pierce County, North Dakota",190,124,149,44,57,266,138,243,296,558,245,259,54,0,905,340,89,100,-55,95,101,-501,-97,207,458
2025,05000US38071,"Ramsey County, North Dakota",535,369,400,164,474,253,253,428,533,1712,764,850,220,120,1694,619,345,408,-229,180,518,-1188,-191,188,1304
2026,05000US38073,"Ransom County, North Dakota",142,151,140,49,218,66,182,258,288,913,350,260,78,15,1008,368,130,144,-208,62,252,-760,-110,158,769
2027,05000US38075,"Renville County, North Dakota",57,38,42,24,50,61,58,165,115,480,114,74,20,4,539,159,85,69,-57,22,70,-420,6,30,411
2028,05000US38077,"Richland County, North Dakota",634,383,434,188,343,335,371,783,712,2813,845,890,224,15,3182,994,290,419,-211,210,516,-2476,-211,422,2394
2029,05000US38079,"Rolette County, North Dakota",742,299,187,59,173,784,430,579,518,1162,1160,235,55,20,2589,445,189,62,-418,132,212,-1375,134,329,1100
2030,05000US38081,"Sargent County, North Dakota",60,63,124,103,119,101,120,216,238,754,150,275,32,4,934,284,80,65,-90,92,218,-713,-68,158,689
2031,05000US38083,"Sheridan County, North Dakota",58,30,39,14,16,69,65,100,105,233,135,8,4,10,373,74,45,50,-77,35,20,-239,26,60,183
2032,05000US38085,"Sioux County, North Dakota",211,133,121,51,112,136,62,56,60,216,440,170,14,4,339,87,29,38,-229,107,159,-141,-31,31,178
2033,05000US38087,"Slope County, North Dakota",8,8,18,0,34,36,23,50,46,127,24,35,0,0,144,24,34,40,-16,18,34,-85,26,12,87
2034,05000US38089,"Stark County, North Dakota",849,645,783,269,1459,576,612,909,1039,4892,710,1300,1330,680,2040,3060,1144,1904,139,-547,1048,-852,-2151,-105,2988
2035,05000US38091,"Steele County, North Dakota",12,16,32,37,40,32,66,127,151,437,85,50,0,0,600,124,19,44,-73,32,77,-502,3,132,393
2036,05000US38093,"Stutsman County, North Dakota",795,463,874,298,789,392,434,1031,1212,3179,1030,1485,650,60,3330,1608,490,595,-235,224,1027,-2504,-577,722,2584
2037,05000US38095,"Towner County, North Dakota",45,67,33,33,49,117,74,145,162,384,135,69,8,4,659,105,20,29,-90,25,78,-468,40,142,355
2038,05000US38097,"Traill County, North Dakota",271,153,228,61,160,171,225,405,371,1325,375,395,89,24,1477,724,124,175,-104,139,197,-1081,-319,247,1150
2039,05000US38099,"Walsh County, North Dakota",328,292,303,119,188,294,477,732,666,1690,635,425,165,4,2684,659,155,150,-307,138,303,-1913,73,511,1540
2040,05000US38101,"Ward County, North Dakota",1770,1670,2765,1434,3449,639,1329,2504,2499,9953,1600,2800,4820,1845,4220,5729,3360,3680,170,-2055,3038,-2252,-3225,-861,6273
2041,05000US38103,"Wells County, North Dakota",148,80,89,19,57,123,198,299,289,782,274,115,4,0,1180,315,93,65,-126,85,76,-859,-16,196,717
2042,05000US38105,"Williams County, North Dakota",722,665,662,413,2460,407,509,728,704,5613,745,1825,1260,1090,1989,2554,1475,2204,-23,-598,1783,-1073,-1826,-771,3409
2043,05000US39001,"Adams County, Ohio",1500,847,567,113,402,764,909,1463,1238,3440,1245,1490,625,70,4319,1699,630,985,255,-58,445,-2646,-236,608,2455
2044,05000US39003,"Allen County, Ohio",3454,2640,3170,1305,3110,1498,1865,3728,3368,16903,1930,5135,5820,790,13015,8105,2799,3154,1524,-2650,3625,-9652,-4377,569,13749
2045,05000US39005,"Ashland County, Ohio",1030,850,1445,763,1518,885,1338,2419,2280,8704,825,2435,2135,218,6370,5045,1789,1874,205,-690,2063,-4147,-2626,491,6830
2046,05000US39007,"Ashtabula County, Ohio",3714,2370,2409,963,1945,2129,2680,5184,4554,13873,2360,4925,3795,309,14414,7605,2825,2715,1354,-1386,2599,-9605,-2421,1729,11158
2047,05000US39009,"Athens County, Ohio",3905,1694,1543,750,1835,1250,1369,2048,1709,6863,1540,2805,4020,1359,6229,3259,1474,2115,2365,-2477,1226,-3610,-1211,235,4748
2048,05000US39011,"Auglaize County, Ohio",845,932,1049,531,1093,699,1309,2124,2258,8192,745,2600,795,310,6090,4468,1574,1940,100,254,1314,-4082,-2344,684,6252
2049,05000US39013,"Belmont County, Ohio",1723,1414,1274,533,1555,1281,1831,3400,2884,11975,2115,1715,2285,380,10830,5088,1530,3170,-392,-1011,1708,-7718,-1688,1354,8805
2050,05000US39015,"Brown County, Ohio",1464,688,848,483,974,995,1053,2039,1969,7215,1210,1810,1250,185,5873,4000,1314,2000,254,-402,1272,-3825,-1961,655,5215
2051,05000US39017,"Butler County, Ohio",12375,7115,9775,4195,9645,5435,7363,14795,12839,55688,5720,19085,15630,2660,36935,36020,10434,11369,6655,-5855,11180,-24137,-21225,2405,44319
2052,05000US39019,"Carroll County, Ohio",533,380,490,248,529,665,717,1414,1305,4854,600,875,620,83,4224,2434,980,1345,-67,-130,694,-2842,-1020,325,3509
2053,05000US39021,"Champaign County, Ohio",828,963,655,581,1164,403,918,1884,1829,6527,550,1780,1790,60,4939,3860,1205,1373,278,-1135,1685,-3618,-1976,624,5154
2054,05000US39023,"Clark County, Ohio",4365,3714,4360,1858,4545,1924,2620,5654,4814,22080,2515,5975,9120,1235,18235,10503,3815,4099,1850,-4760,5168,-13691,-4849,999,17981
2055,05000US39025,"Clermont County, Ohio",5040,3950,4055,2385,4159,3340,4588,9100,7995,33269,3245,8820,6835,700,22190,20440,6260,8510,1795,-2780,5844,-14262,-11340,1735,24759
2056,05000US39027,"Clinton County, Ohio",1485,1038,1110,714,1337,450,844,1915,1525,6429,880,2065,2500,238,4675,3335,1245,1648,605,-1390,1813,-3381,-1420,280,4781
2057,05000US39029,"Columbiana County, Ohio",2954,2600,2129,885,2590,1819,3019,6008,5118,16011,2870,4480,3325,450,16709,8469,2789,3160,84,-1196,3025,-11871,-2461,2329,12851
2058,05000US39031,"Coshocton County, Ohio",938,875,830,374,543,770,1280,2185,1970,5265,915,1865,745,29,6220,2440,980,1300,23,85,888,-4170,-255,990,3965
2059,05000US39033,"Crawford County, Ohio",1500,894,1410,579,1094,928,1370,2370,2100,6078,1285,2525,1525,150,8405,2655,744,728,215,-115,1523,-6107,-285,1356,5350
2060,05000US39035,"Cuyahoga County, Ohio",70710,40485,43470,18995,47565,24130,29910,47919,42273,182770,36475,76545,90065,18160,163770,85770,27064,46475,34235,-46595,48400,-109730,-37851,15209,136295
2061,05000US39037,"Darke County, Ohio",1279,1087,1269,720,1379,580,1339,2751,2772,8628,1205,2815,1640,80,7489,4359,1333,2144,74,-371,2019,-5570,-1608,1439,6484
2062,05000US39039,"Defiance County, Ohio",640,664,909,335,1109,539,790,1728,1714,7288,690,1440,1440,85,5835,3540,1205,1264,-50,-531,1359,-4506,-1812,509,6024
2063,05000US39041,"Delaware County, Ohio",1655,1880,2780,1594,4810,1754,1874,4798,4269,42978,1095,2300,7070,2235,5240,13005,9600,27695,560,-4290,4169,-1612,-8207,-5331,15283
2064,05000US39043,"Erie County, Ohio",2070,1550,2464,1325,2325,1065,1618,3013,2779,13974,1430,3350,4289,650,8395,7640,2584,3929,640,-1825,3000,-5712,-4627,195,10045
2065,05000US39045,"Fairfield County, Ohio",3775,3445,3423,1475,3640,1939,3475,5434,4845,24725,2160,6100,6575,930,12270,17325,5239,5520,1615,-3152,4185,-6856,-11891,-394,19205
2066,05000US39047,"Fayette County, Ohio",1080,744,908,444,1264,490,788,1237,1147,3934,585,1905,1900,54,3709,2083,725,834,495,-992,1654,-2431,-846,422,3100
2067,05000US39049,"Franklin County, Ohio",56485,36875,48945,24445,63560,14590,18055,36040,32325,169785,21310,69780,113225,25980,102525,87425,30465,49530,35175,-64280,62025,-69880,-51385,1860,120255
2068,05000US39051,"Fulton County, Ohio",810,774,883,509,760,533,749,2014,1944,7796,485,1935,1220,95,4980,4650,1410,1729,325,-337,1174,-3698,-2636,534,6067
2069,05000US39053,"Gallia County, Ohio",800,660,685,249,449,820,1104,1560,1407,4434,665,1355,795,15,4834,2340,845,875,135,-110,683,-2910,-780,562,3559
2070,05000US39055,"Geauga County, Ohio",1070,830,1063,554,1470,1264,1819,3734,3294,20637,1085,1445,2050,405,4545,8618,5575,11822,-15,-987,1619,-1462,-4884,-2281,8815
