"Location","Year","Series","Series Code","Permits"
"Arapahoe County",2013,"Units in 5+ Unit Multi-Family Structures",6.0,1836.0
"Arapahoe County",2014,"Units in 5+ Unit Multi-Family Structures",6.0,631.0
"Arapahoe County",2015,"Units in 5+ Unit Multi-Family Structures",6.0,1112.0
"Arapahoe County",2016,"Units in 5+ Unit Multi-Family Structures",6.0,2636.0
"Arapahoe County",2017,"Units in 5+ Unit Multi-Family Structures",6.0,361.0
"Arapahoe County",2018,"Units in 5+ Unit Multi-Family Structures",6.0,1320.0
"Arapahoe County",2019,"Units in 5+ Unit Multi-Family Structures",6.0,1099.0
"Archuleta County",1999,"Total Units",1.0,271.0
"Archuleta County",2000,"Total Units",1.0,360.0
"Archuleta County",2001,"Total Units",1.0,292.0
"Archuleta County",2002,"Total Units",1.0,376.0
"Archuleta County",2003,"Total Units",1.0,219.0
"Archuleta County",2004,"Total Units",1.0,240.0
"Archuleta County",2005,"Total Units",1.0,257.0
"Archuleta County",2006,"Total Units",1.0,318.0
"Archuleta County",2007,"Total Units",1.0,213.0
"Archuleta County",2008,"Total Units",1.0,153.0
"Archuleta County",2009,"Total Units",1.0,42.0
"Archuleta County",2010,"Total Units",1.0,37.0
"Archuleta County",2011,"Total Units",1.0,36.0
"Archuleta County",2012,"Total Units",1.0,53.0
"Archuleta County",2013,"Total Units",1.0,61.0
"Archuleta County",2014,"Total Units",1.0,75.0
"Archuleta County",2015,"Total Units",1.0,113.0
"Archuleta County",2016,"Total Units",1.0,131.0
"Archuleta County",2017,"Total Units",1.0,173.0
"Archuleta County",2018,"Total Units",1.0,162.0
"Archuleta County",2019,"Total Units",1.0,168.0
"Archuleta County",1999,"Units in Single-Family Structures",2.0,250.0
"Archuleta County",2000,"Units in Single-Family Structures",2.0,358.0
"Archuleta County",2001,"Units in Single-Family Structures",2.0,271.0
"Archuleta County",2002,"Units in Single-Family Structures",2.0,347.0
"Archuleta County",2003,"Units in Single-Family Structures",2.0,217.0
"Archuleta County",2004,"Units in Single-Family Structures",2.0,240.0
