"Location","Year","Series","Series Code","Permits"
"Anchorage Municipality",2004,"Units in All Multi-Family Structures",3.0,1008.0
"Anchorage Municipality",2005,"Units in All Multi-Family Structures",3.0,998.0
"Anchorage Municipality",2006,"Units in All Multi-Family Structures",3.0,812.0
"Anchorage Municipality",2007,"Units in All Multi-Family Structures",3.0,526.0
"Anchorage Municipality",2008,"Units in All Multi-Family Structures",3.0,177.0
"Anchorage Municipality",2009,"Units in All Multi-Family Structures",3.0,250.0
"Anchorage Municipality",2010,"Units in All Multi-Family Structures",3.0,99.0
"Anchorage Municipality",2011,"Units in All Multi-Family Structures",3.0,103.0
"Anchorage Municipality",2012,"Units in All Multi-Family Structures",3.0,35.0
"Anchorage Municipality",2013,"Units in All Multi-Family Structures",3.0,58.0
"Anchorage Municipality",2014,"Units in All Multi-Family Structures",3.0,198.0
"Anchorage Municipality",2015,"Units in All Multi-Family Structures",3.0,186.0
"Anchorage Municipality",2016,"Units in All Multi-Family Structures",3.0,211.0
"Anchorage Municipality",2017,"Units in All Multi-Family Structures",3.0,219.0
"Anchorage Municipality",2018,"Units in All Multi-Family Structures",3.0,214.0
"Anchorage Municipality",2019,"Units in All Multi-Family Structures",3.0,221.0
"Anchorage Municipality",1999,"Units in 2-unit Multi-Family Structures",4.0,122.0
"Anchorage Municipality",2000,"Units in 2-unit Multi-Family Structures",4.0,210.0
"Anchorage Municipality",2001,"Units in 2-unit Multi-Family Structures",4.0,648.0
"Anchorage Municipality",2002,"Units in 2-unit Multi-Family Structures",4.0,678.0
"Anchorage Municipality",2003,"Units in 2-unit Multi-Family Structures",4.0,802.0
"Anchorage Municipality",2004,"Units in 2-unit Multi-Family Structures",4.0,456.0
"Anchorage Municipality",2005,"Units in 2-unit Multi-Family Structures",4.0,374.0
"Anchorage Municipality",2006,"Units in 2-unit Multi-Family Structures",4.0,140.0
"Anchorage Municipality",2007,"Units in 2-unit Multi-Family Structures",4.0,144.0
"Anchorage Municipality",2008,"Units in 2-unit Multi-Family Structures",4.0,68.0
"Anchorage Municipality",2009,"Units in 2-unit Multi-Family Structures",4.0,50.0
"Anchorage Municipality",2010,"Units in 2-unit Multi-Family Structures",4.0,6.0
"Anchorage Municipality",2011,"Units in 2-unit Multi-Family Structures",4.0,12.0
